"22000";"IGNOR";"Município ignorado - PI";"MUNICIPIO IGNORADO - PI";"Ignorado - PI";"8"
"22001";"ATIVO";"Baixo Parnaíba Piauiense";"BAIXO PARNAIBA PIAUIENSE";"B.Parnaíba PI";"1"
"22002";"ATIVO";"Litoral Piauiense";"LITORAL PIAUIENSE";"Litoral PI";"1"
"22003";"ATIVO";"Teresina";"TERESINA";"Teresina";"1"
"22004";"ATIVO";"Campo Maior";"CAMPO MAIOR";"Campo Maior";"1"
"22005";"ATIVO";"Médio Parnaíba Piauiense";"MEDIO PARNAIBA PIAUIENSE";"M.Parnaíba PI";"1"
"22006";"ATIVO";"Valença do Piauí";"VALENCA DO PIAUI";"Valença PI";"1"
"22007";"ATIVO";"Alto Parnaíba Piauiense";"ALTO PARNAIBA PIAUIENSE";"A.Parnaíba PI";"1"
"22008";"ATIVO";"Bertolínia";"BERTOLINIA";"Bertolínia";"1"
"22009";"ATIVO";"Floriano";"FLORIANO";"Floriano";"1"
"22010";"ATIVO";"Alto Médio Gurguéia";"ALTO MEDIO GURGUEIA";"A.M.Gurguéia";"1"
"22011";"ATIVO";"São Raimundo Nonato";"SAO RAIMUNDO NONATO";"S.Raim.Nonato";"1"
"22012";"ATIVO";"Chapadas do Extremo Sul Piauiense";"CHAPADAS DO EXTREMO SUL PIAUIENSE";"Chap.Ext.Sul PI";"1"
"22013";"ATIVO";"Picos";"PICOS";"Picos";"1"
"22014";"ATIVO";"Pio IX";"PIO IX";"Pio IX";"1"
"22015";"ATIVO";"Alto Médio Canindé";"ALTO MEDIO CANINDE";"A.M.Canindé";"1"
"23000";"IGNOR";"Município ignorado - CE";"MUNICIPIO IGNORADO - CE";"Ignorado - CE";"8"
"23001";"ATIVO";"Litoral de Camocim e Acaraú";"LITORAL DE CAMOCIM E ACARAU";"Camocim/Acaraú";"1"
"23002";"ATIVO";"Ibiapaba";"IBIAPABA";"Ibiapaba";"1"
"23003";"ATIVO";"Coreaú";"COREAU";"Coreaú";"1"
"23004";"ATIVO";"Meruoca";"MERUOCA";"Meruoca";"1"
"23005";"ATIVO";"Sobral";"SOBRAL";"Sobral";"1"
"23006";"ATIVO";"Ipu";"IPU";"Ipu";"1"
"23007";"ATIVO";"Santa Quitéria";"SANTA QUITERIA";"Santa Quitéria";"1"
"23008";"ATIVO";"Itapipoca";"ITAPIPOCA";"Itapipoca";"1"
"23009";"ATIVO";"Baixo Curu";"BAIXO CURU";"Baixo Curu";"1"
"23010";"ATIVO";"Uruburetama";"URUBURETAMA";"Uruburetama";"1"
"23011";"ATIVO";"Médio Curu";"MEDIO CURU";"Médio Curu";"1"
"23012";"ATIVO";"Canindé";"CANINDE";"Canindé";"1"
"23013";"ATIVO";"Baturité";"BATURITE";"Baturité";"1"
"23014";"ATIVO";"Chorozinho";"CHOROZINHO";"Chorozinho";"1"
"23015";"ATIVO";"Cascavel";"CASCAVEL";"Cascavel CE";"1"
"23016";"ATIVO";"Fortaleza";"FORTALEZA";"Fortaleza";"1"
"23017";"ATIVO";"Pacajus";"PACAJUS";"Pacajus";"1"
"23018";"ATIVO";"Sertão de Cratéus";"SERTAO DE CRATEUS";"Sertão Cratéus";"1"
"23019";"ATIVO";"Sertão de Quixeramobim";"SERTAO DE QUIXERAMOBIM";"Quixeramobim";"1"
"23020";"ATIVO";"Sertão de Inhamuns";"SERTAO DE INHAMUNS";"Sertão Inhamuns";"1"
