"31003";"ATIVO";"Alfenas Machado";"ALFENAS MACHADO";"Alfenas Machado";"1"
"31004";"ATIVO";"Almenara";"ALMENARA";"Almenara";"1"
"31005";"ATIVO";"Araçuaí";"ARACUAI";"Araçuaí";"1"
"31006";"ATIVO";"Araxá";"ARAXA";"Araxá";"1"
"31007";"ATIVO";"Barbacena";"BARBACENA";"Barbacena";"1"
"31008";"ATIVO";"Belo Horizonte Nova Lima Caeté";"BELO HORIZONTE NOVA LIMA CAETE";"B.Horizonte/N.Lima/Caeté";"1"
"31009";"ATIVO";"Betim";"BETIM";"Betim";"1"
"31010";"ATIVO";"Bom Despacho";"BOM DESPACHO";"Bom Despacho";"1"
"31011";"ATIVO";"Brasília de Minas São Francisco";"BRASILIA DE MINAS SAO FRANCISCO";"Brasília MG/S.Francisco";"1"
"31012";"ATIVO";"Carangola";"CARANGOLA";"Carangola";"1"
"31013";"ATIVO";"Caratinga";"CARATINGA";"Caratinga";"1"
"31014";"ATIVO";"Conselheiro Lafaiete Congonhas";"CONSELHEIRO LAFAIETE CONGONHAS";"Cons.Lafaiete/Congonhas";"1"
"31015";"ATIVO";"Contagem";"CONTAGEM";"Contagem";"1"
"31016";"ATIVO";"Coração de Jesus";"CORACAO DE JESUS";"Coração de Jesus";"1"
"31017";"ATIVO";"Coronel Fabriciano Timóteo";"CORONEL FABRICIANO TIMOTEO";"Cel.Fabriciano/Timóteo";"1"
"31018";"ATIVO";"Curvelo";"CURVELO";"Curvelo";"1"
"31019";"ATIVO";"Diamantina";"DIAMANTINA";"Diamantina";"1"
"31020";"ATIVO";"Divinópolis Santo Antônio do Monte";"DIVINOPOLIS SANTO ANTONIO DO MONTE";"Divinópolis/S.Antº.Monte";"1"
"31021";"ATIVO";"Formiga";"FORMIGA";"Formiga";"1"
"31022";"ATIVO";"Francisco Sá";"FRANCISCO SA";"Francisco Sá";"1"
"31023";"ATIVO";"Frutal Iturama";"FRUTAL ITURAMA";"Frutal Iturama";"1"
"31024";"ATIVO";"Governador Valadares";"GOVERNADOR VALADARES";"Governador Valadares";"1"
"31025";"ATIVO";"Guanhães";"GUANHAES";"Guanhães";"1"
"31026";"ATIVO";"Guaxupé";"GUAXUPE";"Guaxupé";"1"
"31027";"ATIVO";"Ipatinga";"IPATINGA";"Ipatinga";"1"
"31028";"ATIVO";"Itabira";"ITABIRA";"Itabira";"1"
"31029";"ATIVO";"Itajubá";"ITAJUBA";"Itajubá";"1"
"31030";"ATIVO";"Itaobim";"ITAOBIM";"Itaobim";"1"
"31031";"ATIVO";"Itaúna";"ITAUNA";"Itaúna";"1"
"31032";"ATIVO";"Ituiutaba";"ITUIUTABA";"Ituiutaba";"1"
"31033";"ATIVO";"Janaúba Monte Azul";"JANAUBA MONTE AZUL";"Janaúba Monte Azul";"1"
"31034";"ATIVO";"Januária";"JANUARIA";"Januária";"1"
"31035";"ATIVO";"João Monlevade";"JOAO MONLEVADE";"João Monlevade";"1"
"31036";"ATIVO";"João Pinheiro";"JOAO PINHEIRO";"João Pinheiro";"1"
"31037";"ATIVO";"Juiz de Fora Lima Duarte Bom Jardim Minas";"JUIZ DE FORA LIMA DUARTE BOM JARDIM MINAS";"J.Fora/L.Duarte/B.Jardim";"1"
"31038";"ATIVO";"Lavras";"LAVRAS";"Lavras";"1"
"31039";"ATIVO";"Leopoldina Cataguases";"LEOPOLDINA CATAGUASES";"Leopoldina Cataguases";"1"
"31040";"ATIVO";"Manga";"MANGA";"Manga";"1"
"31041";"ATIVO";"Manhuaçu";"MANHUACU";"Manhuaçu";"1"
"31042";"ATIVO";"Mantena";"MANTENA";"Mantena";"1"
"31043";"ATIVO";"Minas Novas Turmalina Capelinha";"MINAS NOVAS TURMALINA CAPELINHA";"M.Novas/Turmalin/Capelin";"1"
"31044";"ATIVO";"Montes Claros Bocaiúva";"MONTES CLAROS BOCAIUVA";"Montes Claros Bocaiúva";"1"
"31045";"ATIVO";"Muriaé";"MURIAE";"Muriaé";"1"
"31046";"ATIVO";"Nanuque";"NANUQUE";"Nanuque";"1"
"31047";"ATIVO";"Ouro Preto";"OURO PRETO";"Ouro Preto";"1"
"31048";"ATIVO";"Padre Paraíso";"PADRE PARAISO";"Padre Paraíso";"1"
"31049";"ATIVO";"Pará de Minas";"PARA DE MINAS";"Pará de Minas";"1"
"31050";"ATIVO";"Passos Piumhi";"PASSOS PIUMHI";"Passos Piumhi";"1"
"31051";"ATIVO";"Patos de Minas";"PATOS DE MINAS";"Patos de Minas";"1"
"31052";"ATIVO";"Patrocínio Monte Carmelo";"PATROCINIO MONTE CARMELO";"Patrocínio Monte Carmelo";"1"
"31053";"ATIVO";"Pedra Azul";"PEDRA AZUL";"Pedra Azul";"1"
"31054";"ATIVO";"Pirapora";"PIRAPORA";"Pirapora";"1"
"31055";"ATIVO";"Poços de Caldas";"POCOS DE CALDAS";"Poços de Caldas";"1"
"31056";"ATIVO";"Ponte Nova";"PONTE NOVA";"Ponte Nova";"1"
"31057";"ATIVO";"Pouso Alegre";"POUSO ALEGRE";"Pouso Alegre";"1"
"31058";"ATIVO";"Resplendor";"RESPLENDOR";"Resplendor";"1"
"31059";"ATIVO";"Salinas Taiobeiras";"SALINAS TAIOBEIRAS";"Salinas Taiobeiras";"1"
"31060";"ATIVO";"Santa Maria do Suaçuí São João Evangelista";"SANTA MARIA DO SUACUI SAO JOAO EVANGELISTA";"S.Maria Suaçuí/S.João Ev";"1"
"31061";"ATIVO";"Santo Antônio do Amparo Campo Belo";"SANTO ANTONIO DO AMPARO CAMPO BELO";"S.Antôn.Amparo/Cpo.Belo";"1"
"31062";"ATIVO";"Santos Dumont";"SANTOS DUMONT";"Santos Dumont";"1"
"31063";"ATIVO";"São João del Rei";"SAO JOAO DEL REI";"São João del Rei";"1"
"31064";"ATIVO";"São João Nepomuceno Bicas";"SAO JOAO NEPOMUCENO BICAS";"S.João Nepomuceno/Bicas";"1"
"31065";"ATIVO";"São Lourenço";"SAO LOURENCO";"São Lourenço";"1"
"31066";"ATIVO";"São Sebastião do Paraíso";"SAO SEBASTIAO DO PARAISO";"São Sebastião do Paraíso";"1"
"31067";"ATIVO";"Sete Lagoas";"SETE LAGOAS";"Sete Lagoas";"1"
"31068";"ATIVO";"Teófilo Otoni Malacacheta Itambacuri";"TEOFILO OTONI MALACACHETA ITAMBACURI";"T.Otoni/Malacac/Itambac.";"1"
"31069";"ATIVO";"Três Corações";"TRES CORACOES";"Três Corações";"1"
"31070";"ATIVO";"Três Pontas";"TRES PONTAS";"Três Pontas";"1"
"31071";"ATIVO";"Ubá";"UBA";"Ubá";"1"
"31072";"ATIVO";"Uberaba";"UBERABA";"Uberaba";"1"
"31073";"ATIVO";"Uberlândia Araguari";"UBERLANDIA ARAGUARI";"Uberlândia Araguari";"1"
"31074";"ATIVO";"Unaí";"UNAI";"Unaí";"1"
"31075";"ATIVO";"Varginha";"VARGINHA";"Varginha";"1"
"31076";"ATIVO";"Vespasiano";"VESPASIANO";"Vespasiano";"1"
"31077";"ATIVO";"Viçosa";"VICOSA";"Viçosa";"1"
"32000";"IGNOR";"Município ignorado - ES";"MUNICIPIO IGNORADO - ES";"Ignorado - ES";"8"
"32001";"ATIVO";"Central";"CENTRAL";"Central";"1"
"32002";"ATIVO";"Metropolitana";"METROPOLITANA";"Metropolitana";"1"
"32003";"ATIVO";"Norte";"NORTE";"Norte";"1"
"32004";"ATIVO";"Sul";"SUL";"Sul";"1"
"33000";"IGNOR";"Município ignorado - RJ";"MUNICIPIO IGNORADO - RJ";"Ignorado - RJ";"8"
"33001";"ATIVO";"Baia da Ilha Grande";"BAIA DA ILHA GRANDE";"Baia da Ilha Grande";"1"
"33002";"ATIVO";"Baixada Litorânea";"BAIXADA LITORANEA";"Baixada Litorânea";"1"
"33003";"ATIVO";"Centro-Sul";"CENTRO-SUL";"Centro-Sul";"1"
"33004";"ATIVO";"Médio Paraíba";"MEDIO PARAIBA";"Médio Paraíba";"1"
"33005";"ATIVO";"Metropolitana I";"METROPOLITANA I";"Metropolitana I";"1"
"33006";"ATIVO";"Metropolitana II";"METROPOLITANA II";"Metropolitana II";"1"
"33007";"ATIVO";"Noroeste";"NOROESTE";"Noroeste";"1"
"33008";"ATIVO";"Norte";"NORTE";"Norte";"1"
"33009";"ATIVO";"Serrana";"SERRANA";"Serrana";"1"
"35000";"IGNOR";"Município ignorado - SP";"MUNICIPIO IGNORADO - SP";"Município ignorado - SP";"8"
"35011";"ATIVO";"Alto do Tietê";"ALTO DO TIETE";"Alto do Tietê";"1"
"35012";"ATIVO";"Franco da Rocha";"FRANCO DA ROCHA";"Franco da Rocha";"1"
"35013";"ATIVO";"Mananciais";"MANANCIAIS";"Mananciais";"1"
"35014";"ATIVO";"Rota dos Bandeirantes";"ROTA DOS BANDEIRANTES";"Rota dos Bandeirantes";"1"
"35015";"ATIVO";"Grande ABC";"GRANDE ABC";"Grande ABC";"1"
"35016";"ATIVO";"São Paulo";"SAO PAULO";"São Paulo";"1"
"35021";"ATIVO";"Central do DRS II";"CENTRAL DO DRS II";"Central do DRS II";"1"
